PatientID,Actinobacillus,Actinomyces,Atopobium,Bulleidia,Campylobacter,Capnocytophaga,Catonella,Fusobacterium,Gemella,Granulicatella,Haemophilus,Leptotrichia,Megasphaera,Mogibacterium,Moryella,Neisseria,Oribacterium,Parvimonas,Peptostreptococcus,Porphyromonas,Prevotella,Rothia,Selenomonas,Streptococcus,Tannerella,Veillonella,Abiotrophia,Aggregatibacter,Bifidobacterium,Butyrivibrio,Cardiobacterium,Corynebacterium,Dialister,Lautropia,Paludibacter,Scardovia,Sharpea,Staphylococcus,Bacteroides,Janthinobacterium,Klebsiella,Pyramidobacter,Treponema,Filifactor,Moraxella,Achromobacter,Eikenella,Mycoplasma,Pseudomonas,Schwartzia,Acinetobacter,Leuconostoc,Propionibacterium,Burkholderia,Lactobacillus,Chryseobacterium,Kingella,Nocardia,Alloscardovia,Enterococcus,Proteus,Nesterenkonia,Tetrasphaera,Peptococcus,TG5,Odoribacter,Geobacillus,Mycobacterium,Stenotrophomonas,Trabulsiella,Bacillus,Lactococcus,Pediococcus,Pseudoramibacter_Eubacterium,Serratia,Slackia,Peptoniphilus,Agrobacterium,Elizabethkingia,Sphaerochaeta,Sphingomonas,Bilophila,Enhydrobacter,Alloiococcus,Desulfovibrio,Avibacterium,Trichococcus,SHD-231,Anaerovorax,Morganella,Rhodococcus,Phycicoccus,Dermabacter,Finegoldia,Desulfobulbus,Streptomyces,Halomonas,Shewanella,Dermacoccus,Actinobaculum,Cellulomonas,Bradyrhizobium,Roseomonas,Afipia,Gluconacetobacter,Pasteurella,Gardnerella,Comamonas,Erwinia,Sphingobacterium,Wautersiella,Deinococcus,Gordonia,Propionivibrio,Brochothrix,Acholeplasma,Anoxybacillus,Candidatus_Tammella,Novosphingobium,Sphingobium,Syntrophomonas,Plesiomonas,Cryocola,Ralstonia
CH0037,2.326663564190726,1.163331782095363,0.04653327120379592,0.04653327120379592,0.18613308481518367,0.09306654240759184,0.0697999073058102,0.8841321548725877,0.0,0.0,17.077710562800313,0.5351326193437694,0.023266636102014293,0.023266636102014293,0.023266636102014293,19.032107959361138,0.16286644971340206,0.0697999073058102,0.023266636102014293,1.5355979527259633,2.8152629123307,17.170777101206973,0.13959981361138774,7.794322940138958,0.11633317850960612,0.8841321548725877,0.6747324339553897,0.0,0.0,0.023266636102014293,0.0,0.09306654240759184,0.11633317850960612,0.3955328057323816,0.023266636102014293,0.023266636102014293,0.0,0.0,0.023266636102014293,0.0,0.0,0.0,0.18613308481518367,0.16286644971340206,25.686365750506052,0.0,0.0,0.0,0.0,0.0697999073058102,0.0,0.0,0.0,0.0,0.20939972091719794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04653327120379592,0.023266636102014293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH0034,0.0,4.042506573161701,0.4929886070197197,0.13146362800525857,0.17528483800701142,10.889570550435584,0.054776512002191066,0.26292725701051717,0.0,0.0,0.10955302400438213,6.321209465252848,0.054776512002191066,0.010955302000438214,0.14241893100569677,0.14241893100569677,0.09859772100394393,0.14241893100569677,0.0766871170030675,0.10955302400438213,5.324276950212972,0.3724802810148993,0.6682734440267311,1.4460999120578442,0.5587204210223489,2.7059596851082386,0.41630149001665206,0.0,0.010955302000438214,0.0,0.15337423300613498,0.21910604700876427,0.03286590700131464,0.054776512002191066,0.043821210001752854,0.0,0.0,0.043821210001752854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2738825590109554,0.010955302000438214,0.03286590700131464,64.1323400525653,0.010955302000438214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21910604700876427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010955302000438214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DU0062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.374331550936256,18.994652409810055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.855614969831446,0.0,57.77540106942225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DU0065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4367161980887335,7.745810939154915,43.376541260867526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.216566551104331,0.0,0.0,39.224365050784485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH0033,0.13771394899449144,4.210112138831596,0.1180405269952784,0.19673421199213065,0.0590202639976392,0.4131418449834744,0.03934684199842613,0.8656305329653746,9.246507967630139,0.0,6.787330316728507,0.4918355299803266,0.0,0.03934684199842613,0.07869368499685225,12.866417469485345,0.17706079099291758,0.0590202639976392,0.03934684199842613,0.7869368479685226,1.3771394849449143,23.37202439906512,0.03934684199842613,17.21424355931143,0.0,1.7115876449315364,0.0,0.1180405269952784,0.0,0.0,0.03934684199842613,0.07869368499685225,0.0,1.2197521149512098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4918355299803266,0.0,0.0,0.2360810549905568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.489671449300413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DU0067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.30974859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.40055161,0.0,47.2896998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH0031,1.1434511439428272,6.340956340682951,0.0,0.10395010399480249,0.0,1.455301454927235,0.0,0.20790020798960498,12.993762989350314,0.0,1.8711018709064449,0.7276507279636174,0.0,0.0,0.0,0.9355509359532225,0.0,0.0,0.0,0.8316008319584199,0.9355509359532225,3.0145530148492727,0.20790020798960498,17.775467779111224,0.0,0.41580041597920997,0.0,0.0,0.0,0.0,0.10395010399480249,0.0,0.0,0.10395010399480249,0.0,0.0,0.0,0.0,0.0,0.0,31.80873180840956,0.0,0.0,0.0,0.0,0.623700623968815,0.0,0.0,16.32016631918399,0.0,0.0,0.0,0.0,0.0,1.3513513509324324,0.0,0.7276507279636174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TT0034,2.6736370427629863,2.71844660175337,0.059746079653994075,0.2987303962696716,0.19417475762529404,0.5377147128853492,0.014936519663461177,0.9111277074723266,1.538461538338443,0.597460791539194,3.9133681858319074,5.377147124852895,0.1194921583078388,0.029873039326922354,0.04480955899038353,38.04331590988446,0.10455563864437761,0.014936519663461177,0.14936519763476114,1.4339058996940652,14.189693800306042,5.58625840214165,0.08961911898091643,13.801344283055156,0.0,3.5548917099082415,0.0,2.1956684095316312,0.0,0.029873039326922354,0.059746079653994075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029873039326922354,0.0,0.20911127728875523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2994772217227657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17923823796183286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH0024,0.0,0.2892514175498996,0.10413051063792682,0.0,0.023140113363996597,0.023140113363996597,0.023140113363996597,0.011570057181940447,0.0,0.266111304185903,0.1735508507299166,1.4693972001136102,0.0,0.0,0.023140113363996597,0.011570057181940447,0.19669096409391323,0.0,0.011570057181940447,0.0,1.307416406565634,10.123799604247644,0.011570057181940447,6.907323845652232,0.0,2.6032627559493275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023140113363996597,0.0,0.08099039727393023,0.0,0.011570057181940447,0.0,0.0,0.20826102027596935,0.0,0.0,76.08469281281248,0.0,0.0,0.0,0.0,0.011570057181940447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG0017,0.0,4.028985507161159,0.3188405800127536,0.028985507001159424,0.07246376800289854,0.14492753600579708,0.0,0.14492753600579708,0.6956521740278261,0.0,1.4492753620579708,0.20289855100811596,0.028985507001159424,0.10144927500405798,0.028985507001159424,3.3333333331333335,0.10144927500405798,0.028985507001159424,0.18840579700753624,0.1594202900063768,10.768115940430723,7.869565217314784,0.014492754000579706,65.15942029260637,0.0,4.710144928188406,0.0,0.07246376800289854,0.0,0.0,0.028985507001159424,0.014492754000579706,0.0,0.07246376800289854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11594202900463768,0.0,0.11594202900463768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG0013,0.021537798768669333,3.252207624071223,0.40921817760493273,0.17230239114957002,0.129226792612016,0.0,0.0,0.10768899384334667,2.0460908900250945,0.0,0.23691578745557804,1.7230239064946238,0.21537798868690872,0.04307559753733867,0.0,0.3230669825302554,0.21537798868690872,0.0,0.0,0.064613396306008,7.710531983188791,19.10402757082327,0.15076459238090073,56.084428169652845,0.0,4.070643980281304,0.0,0.064613396306008,0.23691578745557804,0.0,0.0,0.08615119507467735,0.21537798868690872,0.0,0.0,0.3661425800675941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7783760501602823,0.0,0.0,0.0,0.0,0.0,0.021537798768669333,0.0,0.0,0.0,0.0,0.0,0.0,0.10768899384334667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021537798768669333,0.0,0.021537798768669333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG0012,0.0,5.95771941160377,0.16015374803249027,0.0,0.06406149881286799,0.032030749406433995,0.032030749406433995,0.9288917357875468,1.4734144776975655,1.0890454838200372,35.20179372071036,0.06406149881286799,0.16015374803249027,0.06406149881286799,0.06406149881286799,0.3203074950646603,0.032030749406433995,0.0,0.032030749406433995,0.0,7.206918642455977,25.688661117990176,0.032030749406433995,13.100576550245277,0.0,8.103779628837088,0.0,0.0,0.0,0.0,0.032030749406433995,0.032030749406433995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1281229986260563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG0010,1.8380394247978156,7.485348960176613,0.10655300998827918,0.39957378795604687,0.3462972829619073,0.2663825249706979,0.3196590299648375,3.0633990406630263,0.0,0.5594033029384656,5.993606818340703,1.5982951518241875,0.05327650499413959,0.3196590299648375,0.07991475799120938,19.952051147805275,0.21310601997655837,0.905700585900373,0.18646776797948855,3.0633990406630263,9.616409162942196,9.589770909945127,0.39957378795604687,22.05647309757379,0.21310601997655837,4.128929141545817,0.7458710709179541,1.0655301008827918,0.0,0.026638252997069792,0.0,0.15982951498241876,0.4262120409531167,0.23974427297362816,0.7991475759120937,0.0,0.05327650499413959,0.39957378795604687,0.0,0.0,0.0,0.0,0.905700585900373,0.0,0.0,1.0921683538798614,0.0,0.3196590299648375,0.3729355349589771,0.026638252997069792,0.0,0.0,0.0,0.07991475799120938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07991475799120938,0.3462972829619073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026638252997069792,0.0,0.026638252997069792,0.05327650499413959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CH0021,0.0,6.537997587561133,0.08443908376911063,0.4101326897363695,0.6634499400439426,0.19300361875827735,0.0,1.254523522428682,0.0,0.48250904739557277,15.416164052441406,0.4704463212856653,1.5560916771758848,0.10856453598892546,0.0,0.0,0.07237635665944447,1.3510253313079412,0.0,3.763570567286046,7.249698431044946,2.291917973879272,0.5428226779451097,23.425814231409795,0.024125452219814828,2.738238841945364,0.0,0.0,1.9300361885825321,0.0,0.0,0.6272617607144617,0.6875753922637574,0.0,1.0253317253406826,2.2074788901101616,0.8926417371319422,0.0,0.0,0.0,0.0,0.3015681547472028,1.363088057417849,0.0,0.1447527143186477,0.4463208680660917,0.0,0.07237635665944447,12.677925214495078,0.024125452219814828,0.0,0.0,0.0,0.03618817832972224,8.90229191710009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024125452219814828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG0018,0.09508716300285261,6.592709984197781,0.2852614900085578,0.0,0.25356576900760697,0.0,0.0,0.09508716300285261,6.244057052187322,3.3597464341007925,2.282091918068463,7.733755943232012,0.4120443740123613,0.0,0.0,0.031695721000950874,0.0,0.0,0.0,0.031695721000950874,9.635499208289064,18.320126780549604,0.31695721100950874,35.59429477106782,0.0,8.145800317244374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031695721000950874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09508716300285261,0.0,0.0,0.4437400950133122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DU0054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.368035787161041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.431069540312931,0.0,37.71858479113156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.48230988139447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DU0055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DU0056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.23,26.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.12,0.0,60.709999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DU0057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.940494049404942,33.19331933193319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.28122812281228,0.0,49.584958495849584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DU0050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.33,0.0,49.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DU0051,0.0,2.237762237839153,0.0,0.0,0.0,0.0,0.0,0.0,1.732114039764932,1.48466917694137,38.92415277128875,0.9897794512942468,0.0,0.0,0.0,2.8079612694760647,0.0,0.0,0.0,0.0,0.0,3.0984400210081238,0.0,22.926304462174567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.798816570212786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DU0052,0.0,4.1430332918342785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.866831072685325,4.71023427881159,0.0,0.0,0.0,0.0,4.217016029831319,0.0,0.0,0.0,0.0,0.0,19.96300862920148,0.0,28.64364981885425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.456226878781745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
